#Procedure: <__main__.SAFCProcedure>
#Parameters:
#	Amplitude Voltage: 0.01 V
#	Current Step: 1
#	Dwell Time: 1 min
#	EIS Sample Number: 1
#	Run EIS: True
#	Eurotherm Address: 1
#	Eurotherm Port: ASRL9::INSTR
#	Maximum Frequency: 1000 Hz
#	MFC 1 Setpoint: 0 sccm
#	MFC 2 Setpoint: 0 sccm
#	MFC 3 Setpoint: 0 sccm
#	MFC 4 Setpoint: 0 sccm
#	ROD-4 Port: ASRL3::INSTR
#	Minimum Frequency: 500 Hz
#	Number of Measurement Steps: 1
#	Points Per Decade: 5
#	Potentiostat Port: GPIB0::20::INSTR
#	Ramp Rate: 1 C/min
#	Record Time: 2 s
#	Scanner Port: GPIB0::17::INSTR
#	Target Temperature: 90 C
#	TC Sensor Port: GPIB0::15::INSTR
#Data:
System Time,Time (s),Furnace Temperature (degC),1: Temperature (degC),2: Temperature (degC),3: Temperature (degC),MFC 1 Flow (cc/min),MFC 2 Flow (cc/min),MFC 3 Flow (cc/min),MFC 4 Flow (cc/min),Frequency (Hz),Z_re (ohm),-Z_im (ohm)
2026-07-22 13:40:22.087144,160.0,91.53797149658203,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:24.082147,162.0,88.03668975830078,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:26.082152,164.0,85.84090423583984,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:28.085155,166.0,86.025390625,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:30.073193,168.0,87.78459167480469,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:32.083196,170.0,89.64045715332031,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:34.078198,172.0,91.90876770019531,nan,nan,nan,3.0,7.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:36.078201,174.0,93.49486541748047,nan,nan,nan,3.0,6.0,-1.0,-3.0,nan,nan,nan
2026-07-22 13:40:38.078204,176.0,95.03933715820312,nan,nan,nan,nan,nan,nan,nan,nan,-2.449660860915999e-09,6.305013215658526e-10
2026-07-22 13:40:38.078204,176.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3308809239130685e-09,6.134809513462036e-09
2026-07-22 13:40:38.078204,176.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.246349043493198e-09,5.7938052141436374e-09
